address,city,company_name,phone,state,mon_from,mon_to,tue_from,tue_to,wed_from,wed_to,thu_from,thu_to,fri_from,fri_to,sat_from,sat_to,sun_from,sun_to,zip_code,longitude,latitude,gmaps,created_at,updated_at
841 Leila Ave,Winnipeg,Safeway,(204) 339-6962,MB,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00 pm,R2V 3J7,-97.1434,49.9522,,2013-09-16 06:34:10 UTC,2013-09-16 06:34:10 UTC
594 Mountain Ave,Winnipeg,Safeway,(204) 589-2588,MB,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00 pm,R2W 1L2,-97.1441,49.9243,,2013-09-16 06:34:10 UTC,2013-09-16 06:34:10 UTC
1441 Main St,Winnipeg,Safeway,(204) 589-7135,MB,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00 pm,R2W 3V6,-97.1247,49.9263,,2013-09-16 06:34:10 UTC,2013-09-16 06:34:10 UTC
850 Keewatin St,Winnipeg,Safeway,(204) 694-5087,MB,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00 pm,R2X 3J7,-97.1952,49.9385,,2013-09-16 06:34:10 UTC,2013-09-16 06:34:10 UTC
600 Sargent Ave,Winnipeg,Safeway,(204) 783-0149,MB,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00 pm,R3E 0A1,-97.159,49.8966,,2013-09-16 06:34:10 UTC,2013-09-16 06:34:10 UTC
1612 Ness Ave,Winnipeg,Safeway,(204) 775-6348,MB,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00 pm,R3J 3X3,-97.2049,49.8835,,2013-09-16 06:34:10 UTC,2013-09-16 06:34:10 UTC
3393 Portage Ave,Winnipeg,Safeway,(204) 888-3200,MB,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00 pm,R3K 2G7,-97.299,49.8827,,2013-09-16 06:34:10 UTC,2013-09-16 06:34:10 UTC
499 River Ave,Winnipeg,Safeway,(204) 452-2276,MB,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00 pm,R3L 0C9,-97.1482,49.8786,,2013-09-16 06:34:10 UTC,2013-09-16 06:34:10 UTC
655 Osborne St,Winnipeg,Safeway,(204) 475-0793,MB,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00 pm,R3L 2B7,-97.1326,49.8629,,2013-09-16 06:34:10 UTC,2013-09-16 06:34:10 UTC
1120 Grant Ave,Winnipeg,Safeway,(204) 452-7197,MB,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00 pm,R3M 2A6,-97.1645,49.8594,,2013-09-16 06:34:10 UTC,2013-09-16 06:34:10 UTC
2025 Corydon At Edgeland,Winnipeg,Safeway,(204) 489-6498,MB,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00 pm,R3P 0N5,-97.2113,49.8663,,2013-09-16 06:34:10 UTC,2013-09-16 06:34:10 UTC
1625 Kenaston Blvd,Winnipeg,Safeway,(204) 488-9404,MB,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00 pm,R3P 2M4,-97.2037,49.8247,,2013-09-16 06:34:10 UTC,2013-09-16 06:34:10 UTC
3900 Grant Ave,Winnipeg,Safeway,(204) 837-5339,MB,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00 pm,R3R 3C2,-97.2631,49.859,,2013-09-16 06:34:10 UTC,2013-09-16 06:34:10 UTC
1319 Pembina Highway,Winnipeg,Safeway,(204) 284-3824,MB,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00 pm,R3T 2B6,-97.1531,49.8407,,2013-09-16 06:34:10 UTC,2013-09-16 06:34:10 UTC
2155 Pembina Ave,Winnipeg,Safeway,(204) 269-6548,MB,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00 pm,R3T 2H1,-97.1524,49.8129,,2013-09-16 06:34:10 UTC,2013-09-16 06:34:10 UTC
417 Scott St,Fort Frances,Safeway,(807) 274-4521,ON,10:00am,6:00pm,10:00am,6:00pm,10:00am,6:00pm,10:00am,6:00pm,10:00am,6:00pm,CLOSED,CLOSED,Closed,Closed,P9A 1H3,-93.3921,48.61,,2013-09-16 06:34:10 UTC,2013-09-16 06:34:10 UTC
70 N Court St,Thunder Bay,Safeway,(807) 345-2651,ON,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,5:00pm,P7A 4T8,-89.22,48.4377,,2013-09-16 06:34:10 UTC,2013-09-16 06:34:10 UTC
1015 Dawson Rd,Thunder Bay,Safeway,(807) 768-0099,ON,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,5:00pm,P7B 5E3,-89.2525,48.4511,,2013-09-16 06:34:11 UTC,2013-09-16 06:34:11 UTC
115 W Arthur St,Thunder Bay,Safeway,(807) 473-5993,ON,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,5:00pm,P7E 5P7,-89.279,48.3808,,2013-09-16 06:34:11 UTC,2013-09-16 06:34:11 UTC
200 1St Ave Nw,Moose Jaw,Safeway,(306) 693-8033,SK,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00pm,S6H 1S6,-105.537,50.3917,,2013-09-16 06:34:11 UTC,2013-09-16 06:34:11 UTC
2995 2 Ave W,Prince Albert,Safeway,(306) 922-1242,SK,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00pm,S6V 5V5,-105.76,53.1859,,2013-09-16 06:34:11 UTC,2013-09-16 06:34:11 UTC
2223 Victoria Ave E,Regina,Safeway,(306) 789-3191,SK,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00pm,S4N 6E4,-104.553,50.447,,2013-09-16 06:34:11 UTC,2013-09-16 06:34:11 UTC
3859 Sherwood Dr,Regina,Safeway,(306) 949-7488,SK,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00pm,S4R 4A8,-104.637,50.4755,,2013-09-16 06:34:11 UTC,2013-09-16 06:34:11 UTC
353 Albert St N,Regina,Safeway,(306) 543-8749,SK,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00pm,S4R 5R9,-104.618,50.4816,,2013-09-16 06:34:11 UTC,2013-09-16 06:34:11 UTC
3801 Albert St,Regina,Safeway,(306) 586-6933,SK,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00pm,S4S 3R4,-104.618,50.4187,,2013-09-16 06:34:11 UTC,2013-09-16 06:34:11 UTC
3015 Gordon Rd,Regina,Safeway,(306) 586-5140,SK,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00pm,S4S 6H7,-104.624,50.4049,,2013-09-16 06:34:11 UTC,2013-09-16 06:34:11 UTC
2931-13 Ave,Regina,Safeway,(306) 522-5453,SK,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00pm,S4T 1N8,-104.623,50.4455,,2013-09-16 06:34:11 UTC,2013-09-16 06:34:11 UTC
1501 8 St. East #4,Saskatoon,Safeway,(306) 373-0030,SK,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00pm,S7H 0T8,-106.635,52.1149,,2013-09-16 06:34:11 UTC,2013-09-16 06:34:11 UTC
3310-8 St E,Saskatoon,Safeway,(306) 955-4644,SK,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00pm,S7H 0W4,-106.603,52.1146,,2013-09-16 06:34:11 UTC,2013-09-16 06:34:11 UTC
2325 Preston Ave,Saskatoon,Safeway,(306) 374-4145,SK,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00pm,S7J 2G2,-106.623,52.1014,,2013-09-16 06:34:11 UTC,2013-09-16 06:34:11 UTC
134 Primrose Dr,Saskatoon,Safeway,(306) 934-8185,SK,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00pm,S7K 5S6,-106.64,52.1673,,2013-09-16 06:34:11 UTC,2013-09-16 06:34:11 UTC
302 33 St W,Saskatoon,Safeway,(306) 244-2250,SK,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00pm,S7L 0T2,-106.673,52.1439,,2013-09-16 06:34:11 UTC,2013-09-16 06:34:11 UTC
300 Confederation Dr,Saskatoon,Safeway,(306) 384-7474,SK,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00pm,S7L 4R6,-106.722,52.1309,,2013-09-16 06:34:12 UTC,2013-09-16 06:34:12 UTC
1860 Mcormond Dr.,Saskatoon,Safeway,(306) 934-5060,SK,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,6:00pm,10:00am,6:00pm,S7S 0A5,-106.566,52.1463,,2013-09-16 06:34:12 UTC,2013-09-16 06:34:12 UTC
