address,city,company_name,phone,state,mon_from,mon_to,tue_from,tue_to,wed_from,wed_to,thu_from,thu_to,fri_from,fri_to,sat_from,sat_to,sun_from,sun_to,zip_code,longitude,latitude,gmaps,created_at,updated_at
"75,rue Simonds Nord Galeries de Granby",Granby,Walmart,450-777-8863,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J2J 2S3,-72.7537,45.4169,,2013-09-16 12:34:11 UTC,2013-09-16 12:34:11 UTC
19 Cromer Ave. Exploits Valley Mall,Grand Falls-Windsor,Walmart,709-489-5739,NL,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,9:00am,7:00pm,A2A 1X3,-55.6541,48.9464,,2013-09-16 12:34:11 UTC,2013-09-16 12:34:11 UTC
675 Upper James St.,Hamilton,Walmart,905-389-6333,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L9C 2Z5,-79.8789,43.2351,,2013-09-16 12:34:11 UTC,2013-09-16 12:34:11 UTC
100-900 Carmichael Lane Parks West Mall,Hinton,Walmart,780-865-1421,AB,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,T7V 1Y6,-117.626,53.3813,,2013-09-16 12:34:11 UTC,2013-09-16 12:34:11 UTC
"1505,boul. Firestone",Joliette,Walmart,450-752-5221,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J6E 9E5,-73.4169,46.0383,,2013-09-16 12:34:11 UTC,2013-09-16 12:34:11 UTC
1055 Hillside Drive Unit #100,Kamloops,Walmart,250-374-1591,BC,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,V2E 2S5,-120.372,50.6645,,2013-09-16 12:34:11 UTC,2013-09-16 12:34:11 UTC
350 Government Road E,Kapuskasing,Walmart,705-335-6111,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,9:00pm,P5N 2X7,-82.3773,49.3997,,2013-09-16 12:34:12 UTC,2013-09-16 12:34:12 UTC
1555 Banks Road,Kelowna,Walmart,250-860-8811,BC,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,V1X 7Y8,-119.427,49.8875,,2013-09-16 12:34:12 UTC,2013-09-16 12:34:12 UTC
1130 Midland Avenue,Kingston,Walmart,613-384-9071,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,K7P 2X9,-76.5742,44.2642,,2013-09-16 12:34:12 UTC,2013-09-16 12:34:12 UTC
"17 000,autoroute Transcanadienne",Kirkland,Walmart,514-695-3040,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,H9J 2M5,-73.8599,45.4486,,2013-09-16 12:34:12 UTC,2013-09-16 12:34:12 UTC
2960 Kingsway Drive Fairview Park Mall,Kitchener,Walmart,519-894-6600,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,N2C 1X1,-80.4414,43.4242,,2013-09-16 12:34:12 UTC,2013-09-16 12:34:12 UTC
"6797,boul. Newman",LaSalle,Walmart,514-368-2248,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,H8N 3E4,-73.6081,45.4492,,2013-09-16 12:34:12 UTC,2013-09-16 12:34:12 UTC
"2075,boul. Chomedey,suite 100",Laval,Walmart,450-681-1126,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,H7T 0G5,-73.743,45.5601,,2013-09-16 12:34:12 UTC,2013-09-16 12:34:12 UTC
3700 Mayor Magrath Drive South,Lethbridge,Walmart,403-328-6277,AB,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,T1K 7T6,-112.793,49.6583,,2013-09-16 12:34:12 UTC,2013-09-16 12:34:12 UTC
330 Clarke Road,London,Walmart,519-455-8910,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,9:00pm,N5W 6G4,-81.1745,43.0021,,2013-09-16 12:34:12 UTC,2013-09-16 12:34:12 UTC
1280 Fanshawe Park Rd. West,London,Walmart,519-472-7100,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,N6G 5B1,-81.3324,43.0121,,2013-09-16 12:34:12 UTC,2013-09-16 12:34:12 UTC
1105 Wellington Rd. S. White Oaks Mall,London,Walmart,519-681-7500,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,9:00pm,N6E 1V4,-81.2215,42.9317,,2013-09-16 12:34:12 UTC,2013-09-16 12:34:12 UTC
"1999,boul. Roland-Therrien Centre Commercial Longueuil",Longueuil,Walmart,450-448-2688,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J4N 1A3,-73.4748,45.5374,,2013-09-16 12:34:12 UTC,2013-09-16 12:34:12 UTC
5000 Highway 7 Unit Y006A Markville Shopping Centre,Markham,Walmart,905-477-6060,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,L3R 4M9,-79.2903,43.8716,,2013-09-16 12:34:12 UTC,2013-09-16 12:34:12 UTC
3155 Argentia Road,Mississauga,Walmart,905-821-8150,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L5N 8E1,-79.7869,43.5946,,2013-09-16 12:34:12 UTC,2013-09-16 12:34:12 UTC
100 City Centre Drive,Mississauga,Walmart,905-270-9300,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L5B 2C9,-79.6393,43.5921,,2013-09-16 12:34:12 UTC,2013-09-16 12:34:12 UTC
477 Paul Street Champlain Place,Dieppe,Walmart,506-857-2500,NB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,9:00am,6:00pm,E1A 5B2,-64.7587,46.0976,,2013-09-16 12:34:12 UTC,2013-09-16 12:34:12 UTC
925 Marine Drive Capilano Mall,North Vancouver,Walmart,604-984-6830,BC,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,V7P 1S2,-123.099,49.3226,,2013-09-16 12:34:12 UTC,2013-09-16 12:34:12 UTC
601 Carlton Trail,North Battleford,Walmart,306-445-8105,SK,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,S9A 4A9,-108.273,52.7626,,2013-09-16 12:34:12 UTC,2013-09-16 12:34:12 UTC
6801 Island Highway North Woodgrove Centre,Nanaimo,Walmart,250-390-2344,BC,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,V9T 6N8,-124.05,49.2386,,2013-09-16 12:34:12 UTC,2013-09-16 12:34:12 UTC
1000 Lakeside Dr. Chako Mika Mall,Nelson,Walmart,250-352-3782,BC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,V1L 5Z4,-117.294,49.4965,,2013-09-16 12:34:12 UTC,2013-09-16 12:34:12 UTC
"713 Westville,Road",New Glasgow,Walmart,902-928-0008,NS,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,10:00am,8:00pm,B2H 2J6,-62.6656,45.5782,,2013-09-16 12:34:12 UTC,2013-09-16 12:34:12 UTC
17940 Yonge Street,Newmarket,Walmart,905-853-8811,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L3Y 8S4,-79.4828,44.0646,,2013-09-16 12:34:13 UTC,2013-09-16 12:34:13 UTC
1500 Fisher St. Northgate Shopping Centre,North Bay,Walmart,705-472-1704,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,P1B 2H3,-79.443,46.3129,,2013-09-16 12:34:13 UTC,2013-09-16 12:34:13 UTC
234 Hays Boulevard,Oakville,Walmart,905 257-5740,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L6H 6M4,-79.7195,43.4832,,2013-09-16 12:34:13 UTC,2013-09-16 12:34:13 UTC
3900 Innes Road,Orleans,Walmart,613-837-9399,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,K1C 1T1,-75.5106,45.4534,,2013-09-16 12:34:13 UTC,2013-09-16 12:34:13 UTC
1350 Richmond Road Lincoln Fields Shopping Centre,Ottawa,Walmart,613-820-8767,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,K2B 7Z3,-75.7873,45.3664,,2013-09-16 12:34:13 UTC,2013-09-16 12:34:13 UTC
1555 18th Avenue East,Owen Sound,Walmart,519-371-6900,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,N4K 6Y3,-80.9129,44.5744,,2013-09-16 12:34:13 UTC,2013-09-16 12:34:13 UTC
47 Paint Street Unit 17 Port Hawkesbury Centre,Port Hawkesbury,Walmart,902-625-0954,NS,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,10:00am,8:00pm,B9A 3J9,-61.3324,45.6175,,2013-09-16 12:34:13 UTC,2013-09-16 12:34:13 UTC
2348 Sissons Drive,Portage La Prairie,Walmart,204-857-5011,MB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,9:00am,6:00pm,R1N 0G5,-98.324,49.9736,,2013-09-16 12:34:13 UTC,2013-09-16 12:34:13 UTC
275 Green Ave. W. Peachtree Mall,Penticton,Walmart,250-493-8396,BC,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,V2A 7J2,-119.59,49.4631,,2013-09-16 12:34:13 UTC,2013-09-16 12:34:13 UTC
1002 Chemong Road,Peterborough,Walmart,705-742-5090,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,K9H 7E2,-78.3368,44.3245,,2013-09-16 12:34:13 UTC,2013-09-16 12:34:13 UTC
7100 Alberni St. Town Centre Mall,Powell River,Walmart,604-485-9811,BC,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,9:00am,9:00pm,10:00am,6:00pm,V8A 5K9,-124.518,49.8465,,2013-09-16 12:34:13 UTC,2013-09-16 12:34:13 UTC
800 15th Street East,Prince Albert,Walmart,306-764-9770,SK,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,S6V 8E3,-105.73,53.1994,,2013-09-16 12:34:13 UTC,2013-09-16 12:34:13 UTC
"1700,boul. Lebourgneuf",Qu,Walmart,418-623-7339,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,G2K 2M4,-71.304,46.8321,,2013-09-16 12:34:13 UTC,2013-09-16 12:34:13 UTC
6375 - 50th Avenue Parkland Mall,Red Deer,Walmart,403-346-6650,AB,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,T4N 4C7,-113.814,52.2835,,2013-09-16 12:34:13 UTC,2013-09-16 12:34:13 UTC
3939 Rochdale Blvd.,Regina,Walmart,306-543-3237,SK,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,S4X 4P7,-104.637,50.4966,,2013-09-16 12:34:13 UTC,2013-09-16 12:34:13 UTC
4500 Gordon Road,Regina,Walmart,306-584-0061,SK,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,S4S 6H7,-104.646,50.4083,,2013-09-16 12:34:13 UTC,2013-09-16 12:34:13 UTC
980 O'Brien Road R.R. #1,Renfrew,Walmart,613-432-4676,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,6:00pm,10:00am,6:00pm,K7V 0B4,-76.7096,45.4846,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
"100,boul. Brien,suite 66 Galeries Rive-Nord",Repentigny,Walmart,450-654-8886,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J6A 5N4,-73.4553,45.7444,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
"401,boul. Cur",Rosem,Walmart,450-435-2982,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J7A 3T2,-73.8179,45.6335,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
141 Damascus Road,Bedford,Walmart,902-865-4000,NS,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,10:00am,8:00pm,B4A 0C2,-63.6438,44.751,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
1444 Quinn Drive,Sarnia,Walmart,519-542-4272,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,N7S 6M8,-82.3496,42.9861,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
225 Betts Avenue,Saskatoon,Walmart,306-382-5454,SK,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,S7M 1L2,-106.759,52.1292,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
1706 Preston Ave N.,Saskatoon,Walmart,306-373-2300,SK,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,S7N V42,-106.607,52.1471,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
"1005,boul. Laure Galeries Montagnaises",Sept-,Walmart,418-968-5151,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,G4R 4S6,-66.3916,50.227,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
"4050,boul. Josaphat-Rancourt",Sherbrooke,Walmart,819-823-8382,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J1L 3C6,-71.9653,45.4201,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
700 St. Albert Rd.,St. Albert,Walmart,780-458-1629,AB,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,T8N 7A5,-113.631,53.6581,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
525 Welland Ave. Lincoln Mall,St. Catharines,Walmart,905-685-4100,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L2M 5V2,-79.2117,43.176,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
"764,boul. Arthur-Sauv",Saint-Eustache,Walmart,450-491-6922,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J7R 4K3,-73.9147,45.5731,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
"100,rue Omer-Marcil",Saint-Jean-sur-Richelieu,Walmart,450-349-0666,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J2W 2X2,-73.2963,45.3329,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
450 Westmorland Road,Saint John,Walmart,506-634-6600,NB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,12:00pm,5:00pm,E2J 4Z2,-66.0182,45.3074,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
75 Kelsey Dr.,St. John's,Walmart,709-722-5094,NL,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,A1B 5C8,-52.7813,47.5579,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
60 Merchant Drive,Mount Pearl,Walmart,709-364-4214,NL,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,A1N 5J5,-52.8118,47.502,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
"7445,boul. Langelier",Saint-L,Walmart,514-899-1889,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,H1S 1V9,-73.5729,45.5915,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
42 Queen Street Stephenville Mall,Stephenville,Walmart,709-643-5018,NL,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,A2N 2Z5,-58.5754,48.546,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
510 Centennial Parkway North Stoney Creek,North Stoney Creek,Walmart,905-561-7600,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L8E 0G2,-79.7558,43.2431,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
1349 Lasalle Blvd. New Sudbury Centre,Sudbury,Walmart,705-566-3700,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,6:00pm,P3A 1Z2,-80.9489,46.522,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
1000 Guildford Town Centre Guildford Town Centre,Surrey,Walmart,604-581-1932,BC,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,V3R 1N3,-122.801,49.1887,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
1800 22nd Avenue,Swift Current,Walmart,306-778-3489,SK,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,S9H 5M8,-107.775,50.3071,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
65 Keltic Drive Cape Breton Plaza,Sydney,Walmart,902-562-3353,NS,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,10:00am,8:00pm,B1S 1P4,-60.224,46.1104,,2013-09-16 12:34:14 UTC,2013-09-16 12:34:14 UTC
80 Sydney Port Access Road,Sydney,Walmart,902-562-1110,NS,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,10:00am,8:00pm,B1P 6S9,-60.1496,46.1502,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
300 Mystery Lake Road City Centre Mall,Thompson,Walmart,204-778-4669,MB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,12:00pm,6:00pm,R8N 0M2,-97.8495,55.7472,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
170 Broadway Street,Tillsonburg,Walmart,519-842-7770,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,N4G 4X1,-80.7279,42.8618,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
1870 Riverside Drive,Timmins,Walmart,705-267-6451,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,P4N 7C3,-81.3977,48.4725,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
1305 Lawrence Ave. W.,North York,Walmart,416-244-1171,ON,8:00am,11:00pm,8:00am,11:00pm,8:00am,11:00pm,8:00am,11:00pm,8:00am,11:00pm,8:00am,11:00pm,8:00am,10:00pm,M6L 1A5,-79.4741,43.7099,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
900 Dufferin Street Dufferin Mall,Toronto,Walmart,416-537-2561,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,9:00pm,M6H 4A9,-79.4343,43.657,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
"4520,boul. Royal,suite 820",Trois-Rivi,Walmart,819-372-1181,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,G9A 4N2,-72.5636,46.3244,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
3460 Saanich Rd.,Victoria,Walmart,250-475-3356,BC,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,V8Z 0B9,-123.374,48.454,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
102 Primeway Drive,Welland,Walmart,905-735-3500,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L3B 0A1,-79.2292,43.0147,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
799 Milner Avenue,Scarborough,Walmart,416-281-2929,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,M1B 3C3,-79.2025,43.7988,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
3600 - 56th St. Suite 300,Wetaskiwin,Walmart,780-352-8093,AB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,T9A 3T5,-113.39,52.9528,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
4100 Baldwin St. South,Whitby,Walmart,905-655-0206,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L1R 3H8,-78.9581,43.9172,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
3120 Dougall Avenue,Windsor,Walmart,519-969-8121,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,N9E 1S7,-83.012,42.27,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
7100 Tecumseh Road East.,Windsor,Walmart,519-945-3065,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,N8T 1E6,-82.9418,42.3123,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
3655 Portage Avenue,Winnipeg,Walmart,204-897-3410,MB,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,9:00am,6:00pm,R3K 2G6,-97.3127,49.8822,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
Unit 54-1225 St. Mary's Road,Winnipeg,Walmart,204-256-7027,MB,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,9:00am,6:00pm,R2M 5E6,-97.1148,49.8289,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
499 Norwich Avenue,Woodstock,Walmart,519-539-5120,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,N4S 9A2,-80.7378,43.1156,,2013-09-16 12:34:15 UTC,2013-09-16 12:34:15 UTC
